UC,Cjto,Alimentador,SE,Interrupcao,Tipo,Motivo_expurgo,Data_inicio,Hora_inicio,Data_fim,Horario_fim,Fato Gerador,Nivel Tensao
2840456,12827,CSU52,CSU,2107032,Interrupção não programada,,1/24/2014,16:36:00,1/24/2014,21:20:00,Meio Ambiente,34500
2702525,12854,IGU52,IGU,2107876,Interrupção não programada,,1/25/2014,14:52:00,1/25/2014,17:50:00,Meio Ambiente,34500
13992121,12807,CAM52,CAM,2108601,Interrupção não programada,,1/26/2014,17:50:00,1/26/2014,19:08:00,Meio Ambiente,34500
15789802,12807,CAM52,CAM,2108601,Interrupção não programada,,1/26/2014,17:50:00,1/26/2014,19:08:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2108802,Interrupção não programada,,1/27/2014,5:47:00,1/27/2014,10:45:00,Própria do Sistema,34500
11311649,12878,INO51,INO,2109406,Interrupção não programada,,1/27/2014,17:47:00,1/27/2014,22:33:00,Meio Ambiente,34500
13320611,12860,mar.-51,MAR,2110674,Interrupção não programada,,1/28/2014,20:07:00,1/29/2014,10:15:00,Meio Ambiente,34500
15109348,12807,CAM52,CAM,2110788,Interrupção não programada,,1/28/2014,23:17:00,1/29/2014,10:27:00,Meio Ambiente,34500
30841020,12834,COX51,COX,2110929,Interrupção não programada,6,1/29/2014,7:27:00,1/29/2014,15:05:00,Meio Ambiente,34500
30841011,12834,COX51,COX,2110929,Interrupção não programada,6,1/29/2014,7:27:00,1/29/2014,15:05:00,Meio Ambiente,34500
10108751,15627,ACA51,ACA,2111474,Interrupção não programada,,1/29/2014,15:38:00,1/30/2014,11:14:00,Meio Ambiente,34500
2548810,12878,INO51,INO,2111485,Interrupção não programada,,1/29/2014,16:31:00,1/29/2014,20:27:00,Meio Ambiente,34500
11311649,12878,INO51,INO,2111485,Interrupção não programada,,1/29/2014,16:31:00,1/29/2014,20:27:00,Meio Ambiente,34500
30244650,12803,BON51,BON,2111504,Interrupção não programada,,1/29/2014,16:51:00,1/29/2014,20:33:00,Meio Ambiente,34500
11730846,12803,BON51,BON,2111504,Interrupção não programada,,1/29/2014,16:51:00,1/29/2014,20:33:00,Meio Ambiente,34500
11736623,12803,BON51,BON,2111504,Interrupção não programada,,1/29/2014,16:51:00,1/29/2014,20:33:00,Meio Ambiente,34500
13320611,12860,mar.-51,MAR,2111592,Interrupção não programada,,1/29/2014,16:38:00,1/29/2014,20:47:00,Meio Ambiente,34500
1388231,12860,mar.-51,MAR,2111592,Interrupção não programada,,1/29/2014,16:38:00,1/29/2014,20:47:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2111717,Interrupção não programada,,1/29/2014,20:07:00,1/30/2014,9:09:00,Própria do Sistema,34500
1887297,12875,NAN51,NAN,2112242,Interrupção não programada,,1/30/2014,14:35:00,1/30/2014,16:14:00,Própria do Sistema,34500
9809970,12803,BON51,BON,2112250,Interrupção não programada,,1/30/2014,14:59:00,1/31/2014,9:25:00,Meio Ambiente,34500
9607650,12803,BON51,BON,2112250,Interrupção não programada,,1/30/2014,14:59:00,1/31/2014,9:25:00,Meio Ambiente,34500
13320611,12860,mar.-51,MAR,2112641,Interrupção não programada,,1/30/2014,19:26:00,1/30/2014,23:52:00,Meio Ambiente,34500
1388231,12860,mar.-51,MAR,2112641,Interrupção não programada,,1/30/2014,19:26:00,1/30/2014,23:52:00,Meio Ambiente,34500
2285339,15632,BVI02,BVI,2113346,Interrupção não programada,,1/31/2014,16:31:00,1/31/2014,18:35:00,Própria do Sistema,13800
2285321,15632,BVI02,BVI,2113346,Interrupção não programada,,1/31/2014,16:31:00,1/31/2014,18:35:00,Própria do Sistema,13800
15789802,12807,CAM52,CAM,2113556,Interrupção não programada,,1/31/2014,18:09:00,1/31/2014,19:50:00,Própria do Sistema,34500
13992121,12807,CAM52,CAM,2113556,Interrupção não programada,,1/31/2014,18:09:00,1/31/2014,19:50:00,Própria do Sistema,34500
15109348,12807,CAM52,CAM,2113556,Interrupção não programada,,1/31/2014,18:09:00,1/31/2014,23:00:00,Própria do Sistema,34500
15789802,12807,CAM52,CAM,2115999,Interrupção não programada,,1/27/2014,17:55:00,1/27/2014,18:33:00,Meio Ambiente,34500
15109348,12807,CAM52,CAM,2115999,Interrupção não programada,,1/27/2014,17:55:00,1/27/2014,18:33:00,Meio Ambiente,34500
13992121,12807,CAM52,CAM,2115999,Interrupção não programada,,1/27/2014,17:55:00,1/27/2014,18:33:00,Meio Ambiente,34500
12056146,12807,CAM52,CAM,2115999,Interrupção não programada,,1/27/2014,17:55:00,1/27/2014,18:33:00,Meio Ambiente,34500
30093651,12807,CAM52,CAM,2115999,Interrupção não programada,,1/27/2014,17:55:00,1/27/2014,18:33:00,Meio Ambiente,34500
13320611,12860,mar.-51,MAR,2116645,Interrupção não programada,,1/20/2014,18:08:00,1/22/2014,15:45:00,Meio Ambiente,34500
1388231,12860,mar.-51,MAR,2116645,Interrupção não programada,,1/20/2014,18:08:00,1/22/2014,15:45:00,Meio Ambiente,34500
11730846,12803,ACA51,ACA,2127400,Interrupção não programada,,2/16/2014,5:13:00,2/16/2014,9:43:00,Meio Ambiente,34500
30244650,12803,ACA51,ACA,2127400,Interrupção não programada,,2/16/2014,5:13:00,2/16/2014,9:43:00,Meio Ambiente,34500
11736623,12803,ACA51,ACA,2127400,Interrupção não programada,,2/16/2014,5:13:00,2/16/2014,9:43:00,Meio Ambiente,34500
30093651,12807,CAM52,CAM,2130400,Interrupção não programada,,2/20/2014,11:25:00,2/20/2014,15:40:00,Meio Ambiente,34500
13320611,12860,mar.-51,MAR,2114779,Interrupção não programada,,2/1/2014,12:46:00,2/1/2014,14:32:00,Terceiros,34500
1388231,12860,mar.-51,MAR,2114779,Interrupção não programada,,2/1/2014,12:46:00,2/1/2014,14:32:00,Terceiros,34500
1887297,12875,NAN51,NAN,2114904,Interrupção não programada,,2/1/2014,16:02:00,2/1/2014,18:09:00,Própria do Sistema,34500
2840456,12827,CSU52,CSU,2116315,Interrupção não programada,,2/3/2014,15:47:00,2/4/2014,7:25:00,Meio Ambiente,34500
9607650,12803,BON51,BON,2116848,Interrupção não programada,7,2/4/2014,13:02:00,2/4/2014,14:46:00,Alívio de Carga,69000
9809970,12803,BON51,BON,2116848,Interrupção não programada,7,2/4/2014,13:02:00,2/4/2014,14:46:00,Alívio de Carga,69000
12056146,12807,CAM52,CAM,2117301,Interrupção não programada,,2/4/2014,20:41:00,2/5/2014,8:42:00,Meio Ambiente,34500
2840456,12827,CSU52,CSU,2117383,Interrupção não programada,,2/5/2014,6:44:00,2/5/2014,14:25:00,Própria do Sistema,34500
30093651,12807,CAM52,CAM,2117385,Interrupção não programada,,2/4/2014,19:34:00,2/5/2014,11:42:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2118422,Interrupção não programada,,2/6/2014,13:41:00,2/6/2014,17:14:00,Terceiros,34500
2548925,12878,INO01,INO,2118588,Interrupção não programada,,2/6/2014,17:42:00,2/6/2014,20:25:00,Meio Ambiente,13800
15294714,12878,INO01,INO,2118588,Interrupção não programada,,2/6/2014,17:42:00,2/6/2014,20:25:00,Meio Ambiente,13800
9823883,12878,INO01,INO,2118588,Interrupção não programada,,2/6/2014,17:42:00,2/6/2014,20:25:00,Meio Ambiente,13800
2547767,12878,INO01,INO,2118588,Interrupção não programada,,2/6/2014,17:42:00,2/6/2014,20:25:00,Meio Ambiente,13800
2840456,12827,CSU52,CSU,2118688,Interrupção não programada,,2/6/2014,21:03:00,2/7/2014,10:00:00,Meio Ambiente,34500
31418279,12854,IGU52,IGU,2118928,Interrupção não programada,,2/7/2014,7:35:00,2/7/2014,11:00:00,Própria do Sistema,34500
31440932,12854,IGU52,IGU,2118928,Interrupção não programada,,2/7/2014,7:35:00,2/7/2014,11:00:00,Própria do Sistema,34500
2285321,15632,BVI02,BVI,2119086,Interrupção não programada,,2/7/2014,12:57:00,2/7/2014,17:53:00,Própria do Sistema,13800
2285339,15632,BVI02,BVI,2119086,Interrupção não programada,,2/7/2014,12:57:00,2/7/2014,17:53:00,Própria do Sistema,13800
30841020,12834,COX51,COX,2119312,Interrupção não programada,,2/7/2014,17:21:00,2/7/2014,21:51:00,Meio Ambiente,34500
30841011,12834,COX51,COX,2119312,Interrupção não programada,,2/7/2014,17:21:00,2/7/2014,21:51:00,Meio Ambiente,34500
11729830,15627,ACA51,ACA,2119339,Interrupção não programada,,2/7/2014,16:24:00,2/8/2014,6:28:00,Meio Ambiente,34500
30841020,12834,COX51,COX,2119549,Interrupção não programada,,2/8/2014,7:28:00,2/8/2014,11:05:00,Meio Ambiente,34500
30841011,12834,COX51,COX,2119549,Interrupção não programada,,2/8/2014,7:28:00,2/8/2014,11:05:00,Meio Ambiente,34500
11729830,15627,ACA51,ACA,2119702,Interrupção não programada,,2/8/2014,11:50:00,2/8/2014,14:56:00,Meio Ambiente,34500
10108751,15627,ACA51,ACA,2119926,Interrupção não programada,,2/8/2014,16:54:00,2/8/2014,21:20:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2120237,Interrupção não programada,,2/9/2014,8:12:00,2/9/2014,11:10:00,Meio Ambiente,34500
10099841,15632,NIO51,NIO,2120444,Interrupção não programada,,2/9/2014,20:24:00,2/9/2014,20:41:00,Própria do Sistema,34500
10099859,15632,NIO51,NIO,2120444,Interrupção não programada,,2/9/2014,20:24:00,2/9/2014,20:41:00,Própria do Sistema,34500
31440932,12854,IGU52,IGU,2120468,Interrupção não programada,,2/9/2014,14:56:00,2/9/2014,15:01:00,Própria do Sistema,34500
2702525,12854,IGU52,IGU,2120468,Interrupção não programada,,2/9/2014,14:56:00,2/9/2014,15:01:00,Própria do Sistema,34500
31418279,12854,IGU52,IGU,2120468,Interrupção não programada,,2/9/2014,14:56:00,2/9/2014,15:01:00,Própria do Sistema,34500
30244650,12803,ACA51,ACA,2120481,Interrupção não programada,,2/9/2014,15:14:00,2/9/2014,17:38:00,Meio Ambiente,34500
11736623,12803,ACA51,ACA,2120481,Interrupção não programada,,2/9/2014,15:14:00,2/9/2014,17:38:00,Meio Ambiente,34500
11730846,12803,ACA51,ACA,2120481,Interrupção não programada,,2/9/2014,15:14:00,2/9/2014,17:38:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2120491,Interrupção não programada,,2/9/2014,15:26:00,2/9/2014,17:43:00,Meio Ambiente,34500
12169528,12881,PMU02,PMU,2120920,Interrupção não programada,,2/10/2014,3:26:00,2/10/2014,3:43:00,Própria do Sistema,13800
2285339,15632,BVI02,BVI,2121258,Interrupção não programada,,2/10/2014,9:46:00,2/12/2014,12:57:00,Própria do Sistema,13800
2285321,15632,BVI02,BVI,2121258,Interrupção não programada,,2/10/2014,9:46:00,2/12/2014,12:57:00,Própria do Sistema,13800
13919091,12807,CAM02,CAM,2121683,Interrupção não programada,,2/10/2014,16:58:00,2/10/2014,18:28:00,Meio Ambiente,13800
30093651,12807,CAM52,CAM,2122049,Interrupção não programada,,2/10/2014,19:58:00,2/11/2014,0:27:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2122387,Interrupção não programada,,2/11/2014,7:05:00,2/11/2014,12:00:00,Meio Ambiente,34500
13320611,12860,mar.-51,MAR,2122827,Interrupção não programada,,2/11/2014,16:08:00,2/11/2014,17:05:00,Própria do Sistema,34500
1388231,12860,mar.-51,MAR,2122827,Interrupção não programada,,2/11/2014,16:08:00,2/11/2014,17:05:00,Própria do Sistema,34500
10108751,15627,ACA51,ACA,2122856,Interrupção não programada,,2/7/2014,14:43:00,2/7/2014,16:08:00,Meio Ambiente,34500
2702525,12854,IGU52,IGU,2122966,Interrupção não programada,,2/11/2014,16:14:00,2/11/2014,17:52:00,Meio Ambiente,34500
31418279,12854,IGU52,IGU,2122966,Interrupção não programada,,2/11/2014,16:14:00,2/11/2014,17:52:00,Meio Ambiente,34500
31440932,12854,IGU52,IGU,2122966,Interrupção não programada,,2/11/2014,16:14:00,2/11/2014,17:52:00,Meio Ambiente,34500
15789802,12807,CAM52,CAM,2122992,Interrupção não programada,6,2/11/2014,16:51:00,2/12/2014,13:52:00,Meio Ambiente,34500
13320611,12860,mar.-51,MAR,2123498,Interrupção não programada,,2/12/2014,6:39:00,2/12/2014,12:20:00,Meio Ambiente,34500
1388231,12860,mar.-51,MAR,2123498,Interrupção não programada,,2/12/2014,6:39:00,2/12/2014,12:20:00,Meio Ambiente,34500
31440932,12854,IGU52,IGU,2123898,Interrupção não programada,,2/12/2014,10:01:00,2/12/2014,15:00:00,Meio Ambiente,34500
31418279,12854,IGU52,IGU,2123898,Interrupção não programada,,2/12/2014,10:01:00,2/12/2014,15:00:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2123964,Interrupção não programada,,2/12/2014,6:58:00,2/12/2014,17:10:00,Meio Ambiente,34500
11730846,12803,ACA51,ACA,2123969,Interrupção não programada,,2/12/2014,12:20:00,2/12/2014,15:01:00,Meio Ambiente,34500
11736623,12803,ACA51,ACA,2123969,Interrupção não programada,,2/12/2014,12:20:00,2/12/2014,15:01:00,Meio Ambiente,34500
30244650,12803,ACA51,ACA,2123969,Interrupção não programada,,2/12/2014,12:20:00,2/12/2014,15:01:00,Meio Ambiente,34500
31440932,12854,IGU52,IGU,2124302,Interrupção não programada,,2/12/2014,16:49:00,2/12/2014,18:25:00,Meio Ambiente,34500
31418279,12854,IGU52,IGU,2124302,Interrupção não programada,,2/12/2014,16:49:00,2/12/2014,18:25:00,Meio Ambiente,34500
31440932,12854,IGU52,IGU,2124579,Interrupção não programada,,2/12/2014,19:32:00,2/13/2014,9:05:00,Meio Ambiente,34500
31418279,12854,IGU52,IGU,2124579,Interrupção não programada,,2/12/2014,19:32:00,2/13/2014,9:05:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2124733,Interrupção não programada,,2/12/2014,18:05:00,2/12/2014,18:11:00,Meio Ambiente,34500
2285321,15632,BVI02,BVI,2125269,Interrupção não programada,,2/13/2014,16:06:00,2/14/2014,9:43:00,Meio Ambiente,13800
2285339,15632,BVI02,BVI,2125269,Interrupção não programada,,2/13/2014,16:06:00,2/14/2014,9:43:00,Meio Ambiente,13800
32156987,12831,COR52,COR,2125572,Interrupção não programada,,2/14/2014,16:08:00,2/14/2014,16:54:00,Não Classificada,34500
2548925,12878,INO01,INO,2125942,Interrupção não programada,,2/14/2014,8:34:00,2/14/2014,16:10:00,Meio Ambiente,13800
11311649,12878,INO51,INO,2125965,Interrupção não programada,,2/14/2014,8:42:00,2/14/2014,10:20:00,Própria do Sistema,34500
2548810,12878,INO51,INO,2125965,Interrupção não programada,,2/14/2014,8:42:00,2/14/2014,10:20:00,Própria do Sistema,34500
2285321,15632,BVI02,BVI,2126150,Interrupção não programada,,2/14/2014,12:02:00,2/14/2014,16:55:00,Meio Ambiente,13800
2285339,15632,BVI02,BVI,2126150,Interrupção não programada,,2/14/2014,12:02:00,2/14/2014,16:55:00,Meio Ambiente,13800
2840456,12827,CSU52,CSU,2126397,Interrupção não programada,,2/14/2014,16:46:00,2/14/2014,18:14:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2126652,Interrupção não programada,,2/15/2014,6:45:00,2/15/2014,15:10:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2127078,Interrupção não programada,,2/15/2014,15:46:00,2/15/2014,16:32:00,Própria do Sistema,34500
13919091,12807,CAM02,CAM,2127262,Interrupção não programada,,2/15/2014,19:15:00,2/15/2014,22:26:00,Meio Ambiente,13800
15109348,12807,CAM52,CAM,2127330,Interrupção não programada,,2/15/2014,20:36:00,2/16/2014,20:50:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2127464,Interrupção não programada,,2/15/2014,19:15:00,2/16/2014,12:35:00,Própria do Sistema,34500
2840456,12827,CSU52,CSU,2127583,Interrupção não programada,,2/16/2014,8:28:00,2/16/2014,13:20:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2127862,Interrupção não programada,,2/17/2014,5:49:00,2/17/2014,12:00:00,Própria do Sistema,34500
10108751,15627,ACA51,ACA,2128271,Interrupção não programada,,2/11/2014,17:25:00,2/12/2014,12:20:00,Meio Ambiente,34500
1388231,12860,mar.-51,MAR,2128386,Interrupção não programada,,2/17/2014,16:25:00,2/17/2014,16:28:00,Terceiros,34500
13320611,12860,mar.-51,MAR,2128386,Interrupção não programada,,2/17/2014,16:25:00,2/17/2014,16:28:00,Terceiros,34500
31418279,12854,IGU52,IGU,2128770,Interrupção não programada,,2/18/2014,8:33:00,2/18/2014,9:53:00,Própria do Sistema,34500
31440932,12854,IGU52,IGU,2128770,Interrupção não programada,,2/18/2014,8:33:00,2/18/2014,9:53:00,Própria do Sistema,34500
2702525,12854,IGU52,IGU,2128770,Interrupção não programada,,2/18/2014,8:33:00,2/18/2014,16:22:00,Própria do Sistema,34500
31418279,12854,IGU52,IGU,2128770,Interrupção não programada,,2/18/2014,12:10:00,2/18/2014,12:13:00,Própria do Sistema,34500
31440932,12854,IGU52,IGU,2128770,Interrupção não programada,,2/18/2014,12:10:00,2/18/2014,12:13:00,Própria do Sistema,34500
31418279,12854,IGU52,IGU,2128770,Interrupção não programada,,2/18/2014,12:52:00,2/18/2014,12:55:00,Própria do Sistema,34500
31440932,12854,IGU52,IGU,2128770,Interrupção não programada,,2/18/2014,12:52:00,2/18/2014,12:55:00,Própria do Sistema,34500
10108751,15627,ACA51,ACA,2128781,Interrupção não programada,,2/18/2014,8:47:00,2/18/2014,12:03:00,Meio Ambiente,34500
1887297,12875,NAN51,NAN,2128936,Interrupção não programada,,2/13/2014,19:32:00,2/13/2014,21:15:00,Meio Ambiente,34500
2285321,15632,BVI02,BVI,2129085,Interrupção não programada,,2/18/2014,13:58:00,2/19/2014,17:14:00,Própria do Sistema,13800
2285339,15632,BVI02,BVI,2129085,Interrupção não programada,,2/18/2014,13:58:00,2/19/2014,17:14:00,Própria do Sistema,13800
1887297,12875,NAN51,NAN,2129386,Interrupção não programada,,2/19/2014,5:36:00,2/19/2014,11:30:00,Meio Ambiente,34500
2840456,12827,CSU52,CSU,2129952,Interrupção não programada,,2/19/2014,17:15:00,2/19/2014,19:25:00,Própria do Sistema,34500
1887297,12875,NAN51,NAN,2130094,Interrupção não programada,,2/19/2014,20:02:00,2/19/2014,22:03:00,Própria do Sistema,34500
12169528,12881,PMU02,PMU,2130156,Interrupção não programada,,2/20/2014,2:45:00,2/20/2014,3:21:00,Meio Ambiente,13800
1887297,12875,NAN51,NAN,2130176,Interrupção não programada,,2/20/2014,6:13:00,2/20/2014,12:30:00,Própria do Sistema,34500
2285321,15632,BVI02,BVI,2130414,Interrupção não programada,,2/20/2014,12:35:00,2/20/2014,12:38:00,Própria do Sistema,13800
2285339,15632,BVI02,BVI,2130414,Interrupção não programada,,2/20/2014,12:35:00,2/20/2014,12:38:00,Própria do Sistema,13800
30244650,12803,ACA51,ACA,2130668,Interrupção não programada,,2/20/2014,17:38:00,2/20/2014,21:47:00,Própria do Sistema,34500
11736623,12803,ACA51,ACA,2130668,Interrupção não programada,,2/20/2014,17:38:00,2/20/2014,21:47:00,Própria do Sistema,34500
11730846,12803,ACA51,ACA,2130668,Interrupção não programada,,2/20/2014,17:38:00,2/20/2014,21:47:00,Própria do Sistema,34500
13320611,12860,mar.-51,MAR,2131551,Interrupção não programada,,2/21/2014,19:01:00,2/22/2014,0:28:00,Terceiros,34500
1388231,12860,mar.-51,MAR,2131551,Interrupção não programada,,2/21/2014,19:01:00,2/22/2014,0:28:00,Terceiros,34500
30093651,12807,CAM52,CAM,2132242,Interrupção não programada,,2/22/2014,19:30:00,2/23/2014,11:19:00,Meio Ambiente,34500
10108751,15627,ACA51,ACA,2133234,Interrupção não programada,,2/9/2014,12:36:00,2/9/2014,15:07:00,Própria do Sistema,34500
32156987,12831,COR52,COR,2133569,Interrupção não programada,,2/24/2014,20:09:00,2/24/2014,23:48:00,Terceiros,34500
2840456,12827,CSU52,CSU,2133627,Interrupção não programada,,2/25/2014,6:20:00,2/25/2014,13:45:00,Própria do Sistema,34500
1887297,12875,NAN51,NAN,2133881,Interrupção não programada,,2/25/2014,12:03:00,2/25/2014,14:40:00,Meio Ambiente,34500
2285321,15632,BVI02,BVI,2134117,Interrupção não programada,,2/25/2014,16:14:00,2/25/2014,19:45:00,Meio Ambiente,13800
2285339,15632,BVI02,BVI,2134117,Interrupção não programada,,2/25/2014,16:14:00,2/25/2014,19:45:00,Meio Ambiente,13800
30244650,12803,ACA51,ACA,2134651,Interrupção não programada,,2/18/2014,15:41:00,2/18/2014,18:08:00,Meio Ambiente,34500
11736623,12803,ACA51,ACA,2134651,Interrupção não programada,,2/18/2014,15:41:00,2/18/2014,18:08:00,Meio Ambiente,34500
11730846,12803,ACA51,ACA,2134651,Interrupção não programada,,2/18/2014,15:41:00,2/18/2014,18:08:00,Meio Ambiente,34500
9809970,12803,BON51,BON,2134655,Interrupção não programada,,2/18/2014,21:42:00,2/19/2014,2:09:00,Meio Ambiente,34500
